country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category
united_kingdom,5,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Others,Independent,0,0,0,0,0,0,0,4,0,0,4
united_states_of_america,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,4,0,1,1
zambia,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,0,5
united_states_of_america,3,With_Other_Friends/Relatives,3.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,5,0,1,0
germany,1,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,20,0,0,5
zimbabwe,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,3
germany,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,1,14,0,1,1
france,3,With_Spouse,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,0,1,5
south_africa,4,With_Other_Friends/Relatives,2.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Package_Tour,0,1,1,0,0,1,0,16,0,0,1
india,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,5,0,0,5
united_kingdom,3,With_Children,1.0,2.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,3
united_kingdom,3,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,20,0,0,4
france,3,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,13,0,0,5
sweden,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,1,1,0,0,0,6,0,1,5
kenya,4,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,0,4
united_states_of_america,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,12,0,1,1
south_africa,3,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,8,0,1,1
united_states_of_america,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,13,0,1,1
zambia,1,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,4
india,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,19,0,0,5
sweden,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,0,1,1,1,0,6,6,1,2
italy,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,1,1,1,0,7,7,1,5
canada,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,7,0,1,1
italy,4,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,8,1,1
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,7,0,0,0
swizerland,3,With_Other_Friends/Relatives,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,8,4,1,1
oman,4,With_Other_Friends/Relatives,0.0,3.0,Visiting_Friends_and_Relatives,Conference_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,6,0,1,0
israel,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,0,7,0,1
zimbabwe,3,Alone,0.0,1.0,Business,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,4
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,0,8,0,5
united_kingdom,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,7,0,5
italy,5,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,0,1,1
canada,4,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,0,6,4,1,1
united_kingdom,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,0,1,0,0,9,0,1,1
netherlands,4,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,5,0,1,0
germany,4,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,1,3
south_africa,4,Alone,0.0,1.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,0,0,0,7,0,0,4
italy,3,With_Children,3.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,7,0,1,1
australia,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,1,7,0,1,1
united_states_of_america,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,6,0,1,1
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,1,10,3,1,0
united_states_of_america,3,Alone,1.0,0.0,Meetings_and_Conference,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,20,0,0,5
united_states_of_america,3,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,12,0,1,1
sweden,3,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,12,12,1,0
united_states_of_america,4,With_Children,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,22,0,1,0
united_kingdom,4,With_Spouse_and_Children,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,5,3,1,1
canada,4,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,12,5,1,1
japan,1,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,9,0,0,5
united_states_of_america,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,0,13,3,1,1
united_states_of_america,1,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,8,0,1,1
russia,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,12,0,1,5
italy,4,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,1,6,1,1,1
australia,3,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Others,Package_Tour,0,1,1,1,1,1,0,10,0,1,0
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,1,7,0,1,0
spain,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,6,0,1,5
united_kingdom,3,None,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,16,0,1,0
israel,3,With_Spouse_and_Children,3.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,4,0,1,1
zambia,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,3
zimbabwe,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,5,0,1,3
kenya,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,3
finland,3,None,1.0,0.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,7,0,1,5
netherlands,3,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,1,0,0,6,3,1,1
france,4,With_Children,1.0,2.0,Leisure_and_Holidays,Business,Friends_relatives,Package_Tour,1,1,1,0,0,0,0,2,10,1,1
oman,3,None,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,20,0,0,4
united_kingdom,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,10,4,1,5
germany,3,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,10,0,1,5
france,1,With_Children,2.0,0.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,1,0,7,1,1
zambia,5,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Others,Independent,0,0,0,0,0,0,0,3,0,0,3
spain,3,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,7,0,1,1
finland,3,With_Other_Friends/Relatives,4.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,19,2,1,5
france,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,1,4,1,0
france,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,6,4,1,1
zimbabwe,3,With_Other_Friends/Relatives,0.0,2.0,Business,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,1,0,1,4
italy,3,None,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,20,0,5
france,1,Alone,0.0,1.0,Volunteering,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,25,0,1,5
netherlands,4,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,8,3,1,1
sweden,0,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,9,0,1,3
oman,4,With_Children,0.0,2.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,3
france,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,14,0,1,0
kenya,5,Alone,0.0,1.0,Meetings_and_Conference,Hunting_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,0,4
italy,4,None,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,0,5,1,3
italy,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,9,1,1
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,7,1,0
germany,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,8,6,1,1
burundi,3,None,1.0,0.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,5
zimbabwe,1,Alone,0.0,1.0,Business,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,4
germany,1,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,0,10,0,1,0
malaysia,3,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Inflight_magazines,Independent,0,0,0,0,0,0,0,10,0,0,5
south_africa,3,Alone,0.0,1.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,5
uae,3,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,4,1,5
romania,3,With_Other_Friends/Relatives,7.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,8,7,0,2
austria,4,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Bird_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,5
sweden,3,With_Spouse,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,7,1,1
poland,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,10,9,1,0
italy,1,With_Spouse,1.0,1.0,Volunteering,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,25,0,1,3
india,4,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,11,0,0,3
united_kingdom,1,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,12,0,1,3
south_africa,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,0
zambia,3,Alone,0.0,1.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,3
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,15,0,1,1
italy,4,With_Other_Friends/Relatives,0.0,1.0,Leisure_and_Holidays,Hunting_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,7,0,1,4
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,8,0,0,5
denmark,1,Alone,2.0,0.0,Volunteering,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,0,0,0,1,90,0,1,1
uganda,3,None,0.0,1.0,Volunteering,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,14,0,0,4
czech_republic,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,16,0,1,2
kenya,1,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,1,4
united_kingdom,3,With_Spouse_and_Children,2.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,14,0,1,1
oman,1,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,4
australia,4,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,14,4,1,1
united_kingdom,1,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,8,3,1,5
ireland,0,With_Other_Friends/Relatives,3.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,5,0,1,1
united_states_of_america,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,10,0,1,1
zimbabwe,3,None,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,4
germany,3,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,6,1,5
united_states_of_america,4,With_Spouse_and_Children,2.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,0,1,0
germany,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,0,0,0,0,9,1,0
united_states_of_america,3,Alone,1.0,0.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,12,0,0,5
united_kingdom,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,22,0,0,5
south_africa,4,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,8,0,5
drc,1,Alone,0.0,1.0,Business,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,4
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,0,0,0,12,1,0
drc,3,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,1,4
netherlands,3,With_Other_Friends/Relatives,0.0,5.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,1,0
france,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,0,0,0,7,4,1,0
united_states_of_america,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,10,0,1,1
united_kingdom,4,Alone,1.0,0.0,Meetings_and_Conference,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,0,5
india,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,0,1,3
united_kingdom,3,With_Spouse_and_Children,3.0,3.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,11,3,0,1
spain,3,With_Other_Friends/Relatives,4.0,0.0,Volunteering,Beach_Tourism,Friends_relatives,Package_Tour,0,1,1,0,0,0,0,25,0,1,2
kenya,3,With_Spouse,1.0,2.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,3,0,0,5
united_states_of_america,4,None,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,1,14,0,1,4
netherlands,3,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,1,1,0,9,0,0,0
united_states_of_america,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,11,0,1,1
canada,3,Alone,0.0,1.0,Volunteering,Conference_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,24,4,0,0
italy,4,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,5
belgium,4,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,8,4,1,5
south_africa,3,With_Children,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,17,4,0,5
uae,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,1,0,5,0,1,1
kenya,3,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Hunting_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,3,0,0
canada,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,6,12,0,5
nigeria,4,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,6,0,1,5
kenya,4,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,4,1,0
australia,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,7,3,1,4
united_states_of_america,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,0,5,1,5
germany,3,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,1,1,1,1,0,11,7,1,1
germany,3,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,21,0,1,5
italy,5,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,14,1,1
china,3,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Others,Package_Tour,0,0,1,1,1,1,0,10,5,0,5
france,4,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,8,0,1,0
kenya,4,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,6,0,1,5
united_states_of_america,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,1,1,1,1,6,0,1,0
italy,4,With_Other_Friends/Relatives,0.0,2.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,7,0,0,5
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,11,0,1,5
united_states_of_america,5,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,4,0,1,0
singapore,3,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,8,0,1,5
chile,3,None,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,0,1,1,1,0,13,0,1,3
belgium,3,With_Spouse_and_Children,2.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,10,6,1,1
united_kingdom,3,With_Spouse,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Package_Tour,1,1,1,1,0,0,0,5,4,1,1
italy,3,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,7,1,0
united_kingdom,1,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,9,0,0,5
united_states_of_america,4,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,1,1,12,0,1,1
oman,4,With_Children,0.0,2.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,27,0,1,5
germany,4,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,6,14,1,5
zambia,3,Alone,0.0,1.0,Other,Hunting_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,2,0,0,4
kenya,3,None,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,3
united_states_of_america,4,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,3,3,1,1
kenya,3,With_Other_Friends/Relatives,1.0,2.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,5
united_kingdom,1,None,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,14,0,1,4
austria,3,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,0,1,5
rwanda,4,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,4
united_states_of_america,4,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,21,0,1,1
peru,4,With_Children,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,4,0,0,3
